,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport,sentiment analysis,sentiment analysis scores,lemmatized reviews
172,Loic Masson,Belgium,2020-01-21,1,"Bruxelles to Bordeaux via Madrid. We left 45 min late from Brussels and arrived 40 min late in Madrid. I had a connection flight to Bordeaux but after running in the airport I was too late for boarding and they denied my entrance. No information from the stewards about what to do after landing was given, during the flight from Brussels to Madrid - after getting off the plane no Iberia employees to answer simple questions - when arrived at the gate and denied from entering the plane, no explanations about what to do were given. They told me to go back to where I was from to deal with the Iberia desk already full  - on the way back, I asked for directions to Iberia employees but none could give me a clear answer. ",,Solo Leisure,Economy Class,Bruxelles to Bordeaux via Madrid,January 2020,1.0,1.0,,,1.0,,1,no,True,Bruxelles,Bordeaux,Madrid,Negative,-0.7339,  bruxelles bordeaux via madrid leave 45 min late brussels arrive 40 min late madrid connection bordeaux run airport late boarding deny entrance information steward land give brussels madrid get iberia employee answer simple question arrive gate deny enter explanation give go back deal iberia desk already full way back ask direction iberia employee none give clear answer
173,Dimple Agarwal,United Kingdom,2020-01-14,3,I booked business class from London to Quito return. Am a long standing customer of BA and my meal options are long registered. I confirmed my meal options (vegetation lacto-ovo) separately with Iberia as the BA app doesn’t allow you to do much even though they own Iberia. Both my long haul flights to Quito and back did not have my meal on board. Given there were only meat options on board I couldn’t eat much. What’s the point of paying so much if they can’t take care of such a basic thing. Having said that on my return flight the steward made a lot of effort to put it right.,,Solo Leisure,Business Class,Madrid to Quito,January 2020,3.0,2.0,1.0,2.0,3.0,,1,no,True,Madrid,Quito,,Positive,0.5719,  book business class london quito return long stand customer ba meal option long register confirmed meal option vegetation separately iberia ba app allow much though iberia long haul flight quito back meal board give meat option board eat much point pay much take care basic thing say return steward make lot effort put right
175,Mathieu Teyssier,France,2020-01-08,1,Marseille to Tokyo via Madrid. Travelling with a 11 months baby I had just expected to receive a priority seat with carrycot. But priority seats are sold to those who want space for legs and not reserved as a priority to families. A 14 hours flight with a baby on your knees. ,,Family Leisure,Economy Class,Marseille to Tokyo via Madrid,November 2019,1.0,1.0,3.0,3.0,3.0,,2,no,True,Marseille,Tokyo,Madrid,Neutral,0.0772,  marseille tokyo via madrid travel 11 month baby expect receive priority seat carrycot priority seat sell want space legs reserve priority family 14 hour baby knee
176,Sue Braga,Spain,2019-12-29,1,"Palma de Mallorca to Marrakech  via Madrid. I lost my connection for lack of service, had to spend the night in a average hotel with no suitcase. And on my way back they lost my suitcase and took it home in the next day, the suitcase was damaged. They answered my email saying sorry for my inconvenience. ",,Family Leisure,Economy Class,Palma de Mallorca to Marrakech  via Madrid,December 2019,1.0,1.0,,,1.0,,1,no,True,Palma de Mallorca,Marrakech ,Madrid,Negative,-0.9136,  palma de mallorca marrakech via madrid lose connection lack service spend night average hotel suitcase way back lose suitcase take home next day suitcase damage answered email say sorry inconvenience
177,Brenda Freeman,United States,2019-12-28,1,"London to Madrid. The seats were very tight. I am 5' 9 and weigh 185lbs. But my complaint was with the service. First they left our luggage (along with about 10 or 12 other people) in London. It does happen, but our luggage was not delivered to our hotel the next day. When we called about the luggage, there were at least 4 transfers between automated lines, when I finally reached a live person the staff was so rude! They refused to give any information. They said they couldn't contact the delivery company to get our luggage to us. They said we would have to wait for someone to call us. And of course compensation was out of the question. The worse Customer service of any airline I have ever flown.",,Couple Leisure,Economy Class,London to Madrid,December 2019,2.0,2.0,,,1.0,,1,no,True,London,Madrid,,Negative,-0.875,  london madrid seat tight 5 9 weigh 185lbs complaint service first leave luggage along 10 12 people london happen luggage deliver hotel next day call luggage least 4 transfer automate line finally reach live person staff rude refuse give information say contact delivery company get luggage us say wait someone call us course compensation question bad customer service ever fly
178,A Drew,United Kingdom,2019-12-22,1,My flight been delayed yesterday more then 3 hours and have connection flight from Madrid to São Paulo. In London no one inform us or just helping us. After the plane arrived it’s delayed again about one hour. We arrived to Madrid late we lost our connections flight to São Paulo and they lost our bags .. we been waiting in the information desk and no help or give us water or food. And not accommodate us our next flight been booked the following day at mid night. ,,Couple Leisure,Economy Class,London to São Paulo via Madrid,December 2019,1.0,1.0,,,1.0,,1,no,True,London,São Paulo,Madrid,Negative,-0.4939,  delay yesterday 3 hour connection madrid são paulo london one inform us help us arrive delayed one hour arrive madrid late lose connection são paulo lose bag wait information desk help give us water food accommodate us next book following day mid night
179,Denisa Mertova,Czech Republic,2019-12-20,9,"Lima to Prague via Madrid. I read horrible review about Iberia before my flight, but nothing horrible happened. We took off from Lima 30 min after schedule (which I think is ok), the food was good, they offered coffee and drinks. There’s not much space for your legs but I cannot complain about anything else. Staff was really friendly, I got my bag, so for me really good service",,Solo Leisure,Economy Class,Lima to Prague via Madrid,December 2019,4.0,5.0,5.0,5.0,4.0,5.0,5,yes,True,Lima,Prague,Madrid,Positive,0.8242,  lima prague via madrid read horrible review iberia nothing horrible happen take lima 30 min schedule think ok food good offer coffee drink much space leg complain anything else staff really friendly get bag really good service
180,G Roberts,United Kingdom,2019-12-15,3,London to Cuba via Madrid. This was a terrible flight. Never reviewed an airline before but Iberia were poor. Started from the unhelpful miserable girl on the desk. Then on the flight cabin staff who were not interested in serving and requests made you feel like it was a chore. Then it gets worse. Was given a frozen solid dinner. No not just cold frozen solid! How she didn’t realise when she gave it says everything about them. Was a replaced by a lukewarm one. And the coming back from Cuba had 2 items stolen from my luggage. Opened a case a week ago still haven’t hrd anything at all. Don’t fly Iberia.,,Couple Leisure,Economy Class,London to Cuba via Madrid,December 2019,2.0,1.0,1.0,3.0,1.0,,1,no,True,London,Cuba,Madrid,Negative,-0.6182,  london cuba via madrid terrible never review iberia poor start unhelpful miserable girl desk cabin staff interested serving request make feel like chore get bad give frozen solid dinner cold frozen solid realise give say everything replace lukewarm one come back cuba 2 item steal luggage open case week ago still hrd anything fly iberia
181,Adam Taylor,United Kingdom,2019-12-13,7,Madrid to London Heathrow. Checked in online with only hand luggage so quick passage through security which worked well. Airside Madrid had good variety of restaurants to choose which worked well. Boarding was slow but full A340-600 which is acceptable therefore. Seat was ok but 10 year old aircraft was showing its age. IFE was available but the screen is sensitive so a simple volume adjust causes you to lose what you were doing. No in-flight free service as it is by onboard. Ticket only cost me £55 return using my BA avios points so not to bothered by this. Okay overall but would not like to travel in this seat on a long-haul from Madrid to South America as many do.,A340-600,Solo Leisure,Economy Class,Madrid to London Heathrow,December 2019,3.0,3.0,2.0,2.0,4.0,,5,yes,True,Madrid,London,,Positive,0.9501,  madrid london heathrow check online hand luggage quick passage security work well airside madrid good variety restaurant choose work well board slow full acceptable therefore seat ok 10 year old showing age ife available screen sensitive simple volume adjust cause lose free service onboard ticket cost return use ba avios point bother okay overall like travel seat madrid south america many
182,S Owen,United States,2019-12-11,1,"Disgusting customer service and complete inability to deal with problems. Iberia are scammers. They sold tickets, cancelled the flight and simply refused to take any responsibility. On December 7, Iberia cancelled a transatlantic flight IB2626 from Boston to Barcelona. Passengers were told to go home or to the hotel and wait. On the next morning, we received an email saying that the flight was cancelled (in case someone hadn’t figured that out). That was the only update from the company. Phone customer support refused to deal with the problem. The flight was marketed under Level, an airline brand under which Iberia operates low-cost flights, so we were told to call Level. Level customer reps, in their turn, kept sending us to the operator, Iberia. Level website clearly states that Iberia is the operating carrier for flights to Barcelona. After a dozen back and forth calls we were told to go back to Boston Logan Airport. At the airport, we found over 200 frustrated passengers from the same flight - and no Iberia representatives. None. At the airport information desk we were told that Iberia refused to give any updates to Boston Logan. 2 Iberia reps appeared after 1 pm on December 8, that was 15 hours after the flight was supposed to depart. Their initial response was - again! - to tell us to call Level. Or Vueling? Or someone. And to keep waiting. No attempts to book passengers for other flights were made. Eventually, Iberia reps said they needed to write down passenger names and ticket numbers. When I asked why, they told me they needed to send that information to Iberia office in Madrid. Seriously? The company didn’t have information about 200 people that had already checked in for their flight? After that, we were - again - told to go home. We were not given any information about what to expect, potential compensations, refunds, anything. We called customer service again and asked to book us for a new flight. Apparently, the earliest date available was December 12, i.e. five days later. Alternatively, we could get a refund for the tickets. Still waiting for a refund.",A330-200,Couple Leisure,Economy Class,Boston to Barcelona,December 2019,1.0,1.0,,,1.0,,1,no,True,Boston,Barcelona,,Negative,-0.9638,  disgust customer service complete inability deal problem iberia scammer sell ticket cancel simply refused take responsibility december 7 iberia cancel transatlantic ib2626 boston barcelona passenger go home hotel wait next morning receive email say cancelled case someone figure update company phone customer support refuse deal problem market level brand iberia operate flight call level level customer rep turn keep send us operator iberia level website clearly state iberia operate carrier flight barcelona dozen back forth call go back boston logan airport airport find 200 frustrated passenger iberia representative none airport information desk iberia refuse give update boston logan 2 iberia rep appear 1 pm december 8 15 hour suppose depart initial response tell us call level vueling someone keep wait attempt book passenger flight make eventually iberia rep say need write passenger name ticket number ask need send information iberia office madrid seriously company information 200 people already check go home give information expect potential compensation refund anything call customer service ask book us new apparently early date available december 12 five day later alternatively get refund ticket still wait refund
183,W Gan,United Kingdom,2019-12-10,1,"Mexico City to Madrid. No seats available for a couple to sit together (the new configuration apparently only has 4 pairs of couple seats and all other couples are seated either in same row but far apart or one behind the other). At mexico airport, they closed the business class check in line so same q for all passengers. The seats are narrow and no sense of privacy. The toilets (no tissues, not cleaned regularly), the sandwiches they offer as snacks during the flight. My bags literally came out the last at Madrid airport, despite having priority tags. The lounges were ok at both airports. The amenity kit was okay. Overall, just doesnt feel like anyone is in charge  with service.",,Couple Leisure,Business Class,Mexico City to Madrid,December 2019,1.0,1.0,2.0,2.0,1.0,,3,no,True,Mexico City,Madrid,,Positive,0.5705,  mexico city madrid seat available couple sit together new configuration apparently 4 pair couple seat couple seat either row far apart one behind mexico airport close business class check line q passenger seat narrow sense privacy toilet tissue clean regularly sandwich offer snack bag literally come last madrid airport despite priority tag lounge ok airport amenity kit okay overall doesnt feel like anyone charge service
185,C Larson,Italy,2019-12-08,2,San Jose to Madrid. Terrible service on the outward and return journey. My food was inedible. After food service staff disappeared. Bathrooms were not clean. People travelling together split up just to get a bit more money out of you by charging to move and sit together.,,Couple Leisure,Economy Class,San Jose to Madrid,December 2019,2.0,4.0,4.0,3.0,3.0,,3,no,True,San Jose,Madrid,,Negative,-0.3182,  san jose madrid terrible service outward return journey food inedible food service staff disappear bathroom clean people travel together split get bit money charge move sit together
186,D Lanacon,Spain,2019-12-03,3,"Lisbon to Madrid. I need to fly with Iberia quite often. Over the last few years the quality has dropped to a level that makes the experience as poor as a low cost. A need to pay for seat selection within 24 hrs of the flight, space inside the aircraft, you purchase an Iberia flight and may end up in an Iberia Express or Vueling aircraft, delays. In Lisbon they opened the check-in counters 2.55 to 2 hrs before the flight, which meant a long queue. I enclose a picture of the queue two hours before the flight departure. ",,Solo Leisure,Economy Class,Lisbon to Madrid,December 2019,2.0,3.0,2.0,,1.0,,2,no,True,Lisbon,Madrid,,Negative,-0.8402,  lisbon madrid need fly iberia quite often last year quality drop level make experience poor low cost need pay seat selection within 24 hrs space inside purchase iberia may end iberia express vueling delay lisbon open counter 2 hr mean long queue enclose picture queue two hour departure
187,C Farena,United Kingdom,2019-11-28,1,London to Havana via Madrid. The crew were very unhelpful. When food was served they refused to ask the people in front to put their seat in an upright position thus we had to squeeze and eat our meal. he crew only seemed intent on looking after a handful of people - even when I rang the bell someone just came over and turned the light off but didn't enquire what my query was.,,Couple Leisure,Economy Class,London to Havana via Madrid,November 2019,1.0,1.0,,,2.0,,1,no,True,London,Havana,Madrid,Negative,-0.296,  london havana via madrid crew unhelpful food serve refused ask people front put seat upright position thus squeeze eat meal crew seem intent look handful people ring bell someone come turned light enquire query
188,Micheline Nader,United States,2019-11-18,1,Madrid to New York JFK. I had a very bad experience with them. They lost my luggage. They said when it went missing that it never made it to the plane. They located it and will deliver in 24 hours. It has been 3 days now and no one is answering us.Their customer service is below mediocre.,A350,Business,Business Class,Madrid to New York JFK,November 2019,4.0,3.0,2.0,2.0,3.0,2.0,1,no,True,Madrid,New York JFK,,Negative,-0.7783,  madrid new york jfk bad experience lose luggage say go miss never make locate deliver 24 hour 3 day one answer customer service mediocre
189,Ken Moresby-White,Australia,2019-11-15,2,"Casablanca to London in August 2019, the flight departed from Casablanca over 45 minutes late, consequently we arrived at the departure gate for the Madrid Flight three minutes after the last call and they refused us to board. We  went to the customer service desk. They have an automatic ticketing system which has a alpha numerical number and it took 2 hours 45 minutes to get served. Iberia booked my wife into a Hotel in Madrid and an early direct flight Madrid - Dublin. As we missed our London - Dublin British Airways flight we were classified as a no show therefore our return flight from Dublin - London was cancelled. I had to purchase two new Dublin - London flights. Iberia lost my baggage so for fourteen days we were without our luggage. ",,Couple Leisure,Economy Class,Casablanca to Madrid via London,August 2019,2.0,2.0,,,1.0,,1,no,True,Casablanca,Madrid,London,Negative,-0.7351,  casablanca london august 2019 depart casablanca 45 minute late consequently arrive departure gate madrid three minute last call refuse us board go customer service desk automatic ticketing system alpha numerical number take 2 hour 45 minute get serve iberia book wife hotel madrid early direct madrid dublin miss london dublin airway classify show therefore return dublin london cancel purchase two new dublin london flight iberia lose baggage fourteen day without luggage
190,S Kanikova,Estonia,2019-11-14,1,"Madrid to Tenerife, water is not offered for free. The seats were uncomfortable, and they managed to lose my luggage and returned it on the day I was leaving from my vacation. Staff did not seem to care when I was trying to get a full refund for the things I had to buy and had no contact with the airport or the delivery company directly. Everyday I had to call them and everyday they promised it would arrive and it never did. According to tracking, my luggage arrived the next day but I got a call from the airport at a final day asking if I even want it delivered anymore? On the flight back they didn’t have enough hand luggage space in the aircraft and had to ask the last people in line to check in their luggage.  At this point I will try to avoid this airline as much as I can.",,Couple Leisure,Economy Class,Madrid to Tenerife,October 2019,1.0,3.0,,,1.0,,2,no,True,Madrid,Tenerife,,Positive,0.6808,  madrid tenerife water offer free seat uncomfortable manage lose luggage return day leave vacation staff seem care try get full refund thing buy contact airport delivery company directly everyday call everyday promise arrive never accord track luggage arrive next day get call airport final day ask want deliver anymore back enough hand luggage space ask last people line check luggage point try avoid much
191,E Marvere,Belgium,2019-11-11,6,"Madrid to Brussels. Quite an old A319, boarding was on time. FA were friendly, was a hot meal served with a choice of chicken or pasta average quality best items were the 2 pieces of cheese. Decent choice of drinks however not a welcome drink and it took more 40 minutes after departure when they started the service.  One of my bags was delivered as one of last luggage pieces despite labelled priority. Iberia is not one of my favorite airlines however it should be wrong to say it is bad.",A319,Business,Business Class,Madrid to Brussels,November 2019,3.0,3.0,2.0,,3.0,,3,yes,True,Madrid,Brussels,,Positive,0.7783,  madrid brussels quite old a319 boarding time fa friendly hot meal serve choice chicken pasta average quality best item 2 piece cheese decent choice drink however welcome drink take 40 minute departure start service one bag deliver one last luggage piece despite labelled priority iberia one favorite airline however wrong say bad
192,Sara Gonzalez,United Kingdom,2019-11-09,1,"Barcelona to Madrid. We left 7 mins late, as I was group 4, because I am not a frequent flyer was forced to board late and my suitcase was put in the hold. They didn’t care, but once inside the plane I saw plenty of space on the overhead compartment and many people after me boarding with their case. Attendants treated me badly as when I asked why they didn’t even answer me.",,Business,Economy Class,Barcelona to Madrid,November 2019,3.0,1.0,,,1.0,,1,no,True,Barcelona,Madrid,,Neutral,0.3818,  barcelona madrid leave 7 min late group 4 frequent flyer force board late suitcase put hold care inside saw plenty space overhead compartment many people board case attendant treat badly ask answer
193,Jai Prakash Ramalingam,Singapore,2019-11-05,1,Madrid to Tangier. We were at the gate but were refused to board after the gate staff checked with someone. Our bags were also not offloaded. The delay was due to a long queue at the passport control. We were then kept asking to talk to different staff from the airline and they didnt bother how to help us to get another ticket. It is the worst experience I have had.,,Couple Leisure,Economy Class,Madrid to Tangier,November 2019,1.0,,,,1.0,,1,no,True,Madrid,Tangier,,Negative,-0.8032,  madrid tangy gate refuse board gate staff check someone bag offload delay due long queue passport control keep ask talk different staff didnt bother help us get another ticket bad experience
194,Alan Lyall,United Kingdom,2019-10-31,7,"Buenos Aires to Madrid. Online check in painless and quick. Bag drop at Ezeiza - chaos. 3 hours before departure and there was a long line snaking through the terminal and only one person at that time handling the economy class check in. Over an hour to check in. Boarding at Ezeiza - chaos. The call came out and the lines started forming early. Waiting and more waiting. Boarding by groups. When the calls came to board group 3 it was as if a crowd had decided to form a scrum and there was no major effort to establish some order. On board: The aircraft is new, the seats comfortable, good IFE, basic pillow, blanket and earphone provided. The flight was full and the staff were very attentive helping with hand luggage and getting people seated. The crew were friendly and the service efficient. Economy class meal portions are getting smaller but the quality was perfectly fine. In the middle of the flight, in the back galley, juice and water was available as well as some sandwiches. One hour approx before landing, breakfast service was a snack box (sandwich, chocolate and yogurt) plus tea/coffee/juice. All in all: On the ground at Ezeiza - poor. On board: good. Flight was on time.",A350,Solo Leisure,Economy Class,Buenos Aires to Madrid,October 2019,3.0,4.0,3.0,4.0,1.0,3.0,4,yes,True,Buenos Aires,Madrid,,Positive,0.9493,  buenos aire madrid online check painless quick bag drop ezeiza chaos 3 hour departure long line snake terminal one person time handle economy class check hour check board ezeiza chaos call come line start form early wait wait board group call come board group 3 crowd decide form scrum major effort establish order board new seat comfortable good ife basic pillow blanket earphone provide full staff attentive help hand luggage get people seat crew friendly service efficient economy class meal portion get small quality perfectly fine middle back galley juice water available well sandwich one hour approx land breakfast service snack box sandwich chocolate yogurt plus ground ezeiza poor board good time
195,G Nalina,United Kingdom,2019-10-29,1,London to Puerto Rico via Madrid. Flight was half hour late into Madrid - the bus that took us from arrival to our new gate kept us in the bus for 50 minutes and we lost our flight to Puerto Rico - had to stay the night in Madrid - next day they put us on a flight to Philadelphia which ended up being cancelled in Philadelphia so we spent the night at the airport sleeping on the floor and left the next day again late - a total of 44 hours delay. I filled in a complaint in June - they say they will respond in 21 days - 4 months later I receive a note that says they only offer compensation when they have oversold a flight and cannot accomodate you. I not only was delayed due to their fault 44 hours but I paid two nights in a luxury hotel in Puerto Rico which I was not able to use. ,,Business,Economy Class,London to Puerto Rico via Madrid,June 2019,1.0,1.0,,,1.0,,1,no,True,London,Puerto Rico,Madrid,Negative,-0.9196,  london puerto rico via madrid half hour late madrid bus take us arrival new gate keep us bus 50 minute lose puerto rico stay night madrid next day put us philadelphia end cancel philadelphia spent night airport sleep floor leave next day late total 44 hour delay fill complaint june say respond 21 day 4 month later receive note say offer compensation oversold accomodate delay due fault 44 hour pay two night luxury hotel puerto rico able use
196,Olaf Kempin,Germany,2019-10-24,1,"Porto to Santiago de Chile via Madrid. 1 or 2 minutes late at the gate and we were refused to board, bags were offloaded and we lost our connecting flights. We had to buy new Tickets for next day's flight. Absolutely unacceptable. We will avoid Iberia whenever possible in the future.",,Couple Leisure,Economy Class,Porto to Santiago de Chile via Madrid,October 2019,1.0,1.0,,,2.0,,1,no,True,Porto,Santiago de Chile,Madrid,Negative,-0.8648,  porto santiago de chile via madrid 1 2 minute late gate refuse board bag offload lose connecting flight buy new ticket next day absolutely unacceptable avoid iberia whenever possible future
197,F Basera,United Kingdom,2019-10-20,2,"Bilbao to London via Madrid. Avoid Iberia  if you have a connecting flight in the evening requiring an overnight stay in Madrid if you miss your connection.  My flight from Bilbao to Madrid was 1,5 hours late and I missed my connection to London Heathrow, which was the last flight to London in that evening. Once I left the plane, I found out that there was no transfer desk or customer service desk available. I eventually found a staff member at a random boarding gate, who told me that there are no more transfer desks near any boarding gate areas (they used to exist before) and that missed connections are now handled at check in. I would have to leave via luggage claim and go to check-in. I did, only to find a crowded service desk with 3 or 4 ladies in red uniforms chatting to each other. After waiting for 20 minutes and no progress in the line, I decided to check the Business class service desk, where a very friendly staff member decided to help me, confirming my new flight in the next morning and giving me a hotel and food voucher for the night. If it was not for her, I would probably have stayed up all night waiting for a solution. Therefore, never again. On top of that, my flights with unmotivated cabin crew and very slow service in general. ",A320,Business,Economy Class,Bilbao to London via Madrid,October 2019,3.0,2.0,1.0,,1.0,,1,no,True,Bilbao,London,Madrid,Positive,0.6645,  bilbao london via madrid avoid iberia connect even require overnight stay madrid miss connection bilbao madrid hour late miss connection london heathrow last london evening leave find transfer desk customer service desk available eventually found staff member random board gate transfer desk near board gate area use exist missed connection handle check leave via luggage claim go find crowded service desk 3 4 lady red uniform chat wait 20 minute progress line decide check business class service desk friendly staff member decide help confirm new next morning give hotel food voucher night probably stay night wait solution therefore never top flight unmotivated cabin crew slow service general
201,S Heale,Australia,2019-10-09,1,"Athens to Seville via Madrid. This was a 4 hour flight departing at 4pm, the arrival flight was 20 minutes late which was OK until we boarded with two extra passengers, yes they issued 143 boarding passes for a 141 seater aircraft. With the two extra passengers being booted off their baggage required finding and unloading this delayed the flight by a further hour. They do not have inflight entertainment, Wi-Fi, music or anything. Within 10 rows of pay to order food service they ran out of substantial snacks only chips and chocolate left. Due to all these delays I missed my connecting flight which happened to be the last flight for the day. Ground staff told me I could not retrieve my bags, they would provide accommodation but there would be no compensation for costs already incurred (airport Transfer and accommodation). My accommodation at Airport Suites was appalling, single bed, no toiletries or night wear as advised we would receive. The meal was a buffet which may have been sitting unheated or refrigerated for over 3 hours. Iberia do not except emails all complaints need to be loaded on a web page which after spending 30 minutes completing would not submit. ",,Solo Leisure,Economy Class,Athens to Seville via Madrid,September 2019,1.0,3.0,1.0,1.0,1.0,,3,no,True,Athens,Seville,Madrid,Positive,0.6908,  athens seville via madrid 4 hour depart 4pm arrival 20 minute late ok board two extra passenger yes issue 143 boarding pass 141 seater two extra passenger boot baggage require find unloading delay hour inflight entertainment music anything within 10 row pay order food service run substantial snack chip chocolate leave due delay miss connect happen last day grind staff retrieve bag provide accommodation compensation cost already incur airport transfer accommodation accommodation airport suit appal single bed toiletry night wear advise receive meal buffet may sit unheated refrigerate 3 hour iberia except emails complaint need load web page spending 30 minute complete submit
202,Corinne Petrunich,United States,2019-10-07,1,Madrid to Chicago with Iberia. This airline is inconsistent and not reliable. They are slow and never on time leaving or arriving. My husband and I flew this airline to London as well and to our luck it was late taking off and arriving. The staff do not treat everyone the same and are quite rude.,A350,Couple Leisure,Economy Class,Madrid to Chicago,October 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,True,Madrid,Chicago,,Positive,0.5654,  madrid chicago iberia inconsistent reliable slow never time leave arrive husband fly london well luck late take arriving staff treat everyone quite rude
203,S Hague,United Kingdom,2019-09-30,1,"Madrid to Havana. We bought business class as it is a long flight and we wanted to relax and enjoy ourselves. We checked in online and had boarding passes all the way via Madrid when we boarded the plane in London. But when we arrived in Madrid, my son had lost his seat to Havana and was put on standby. We had hoped to enjoy the lounge in Madrid before boarding but in stead we were running around between the Iberia offices where they provided no help. After 1.5 hours of dealing with staff and explaining the gravity of the situation, my son was given an economy seat. But we had at that point lost all confidence in Iberia staff. They started telling us different stories - clearly just lying. We did not trust them our son would get on, in which case we would not go. They had changed aircraft to a smaller one, which meant 5-6 couples had similar experience to us with the wifes bumped to economy. Premium economy was all moved to economy. My son was not on our reservation when I looked online upon arrival in Havana. Iberia had split his reservation so at that stage I was worried they had canceled his return. Only calling the travel agent from Havana allowed me to find that out. Iberia managed to create a true nightmare. ",,Family Leisure,Business Class,Madrid to Havana,September 2019,5.0,3.0,3.0,1.0,1.0,,1,no,True,Madrid,Havana,,Positive,0.959,  madrid havana buy business class long want relax enjoy check online boarding pass way via madrid board london arrived madrid son lose seat havana put standby hop enjoy lounge madrid board stead run around iberia office provide help hour deal staff explain gravity situation son give economy seat point lose confidence iberia staff start tell us different story clearly lie trust son get case go change small one meant couple similar experience us wifes bumped economy premium economy move economy son reservation look online upon arrival havana iberia split reservation stage worry canceled return call travel agent havana allow find iberia manage create true nightmare
204,Harald Faaberg,Norway,2019-09-23,2,"Bilbao to Madrid. The flight was delayed due to thunderstorm in Madrid. No problem, this happens and the crew too well care of us whilst waiting. The plane looked new and fresh. But the seats were just terrible. I cannot recall having experienced such little legroom and narrow seats ever. Padding was hard and table, armrest very small. Recline not possible. Other than that, all well and no complaints",A320,Couple Leisure,Economy Class,Bilbao to Madrid,September 2019,1.0,4.0,,,5.0,,2,no,True,Bilbao,Madrid,,Negative,-0.25,  bilbao madrid delay due thunderstorm madrid problem happen crew well care us whilst wait looked new fresh seat terrible recall experience little legroom narrow seat ever pad hard table armrest small recline possible well complaint
206,Victor Sale,Austria,2019-09-14,6,"I was flying Iberia the first time, and the check in was very average and not very prepared, although they let me check-in in the business class counter, I believe to avoid the queue. I´ve asked to change the seats of my connecting flight as I was flying with other friends, but the lady at the counter did not know if it was possible so she told me to do this in Madrid. A321-200 which was looking new from outside, the business class was very nice arranged and divided by curtains and then the first 5 rows were for the “extra comfort”, and finally mine 7A, which came with a USB plug to charge my phone which was very helpful. I was surprised that food and beverages are buy-onboard with Iberia. The crew was very polite and helpful and before landing they gave us information for connecting flights.",A321-200,Solo Leisure,Economy Class,Venice to Madrid,July 2019,3.0,3.0,,,2.0,,3,no,True,Venice,Madrid,,Positive,0.9186,  fly iberia first time check average prepare although let business class counter believe avoid queue ask change seat connect fly friend lady counter know possible madrid look new outside business class nice arrange divided curtain first 5 row extra comfort finally mine 7a come usb plug charge phone helpful surprise food beverage iberia crew polite helpful landing give us information connect flight
207,Victor Sale,Austria,2019-09-14,3,"Madrid to Vienna. I was coming from a connecting flight which had a very short connecting time, about 35 minutes, the first plane de boarded very close to the next one which had a delay of 2/2.5 hours. I had to deal with the staff which was speaking little English and mostly Spanish. They rescheduled the flight to a different terminal T4S, without saying it, so I thought it would have taken just a few minutes walking, but we had to take the connecting train which in took like 25 minutes. The A22O neo, was very clean, staff was very rude to me and seemed to be in the hurry. During the landing phase the hostess started telling her colleagues to be quick and make sure that they would have closed everything. Just one time during almost 3h flight the captain, apologized for the delay! There were no free drinks or snack included. I will try in future to avoid flying with them.",A220-200,Solo Leisure,Economy Class,Madrid to Vienna,July 2019,2.0,1.0,1.0,,1.0,1.0,1,no,True,Madrid,Vienna,,Neutral,0.4654,  madrid vienna come connect short connecting time 35 minute first de board close next one delay hour deal staff speak little english mostly spanish reschedule different terminal t4s without say thought take minute walk take connect train take like 25 minute a22o neo clean staff rude seem hurry landing phase hostess start tell colleague quick make sure close everything one time almost 3h captain apologized delay free drink snack include try future avoid fly
209,G Tedds,United States,2019-09-07,1,"Seville to London via Madrid. Iberia is hands down the worst airline experience I've had in my life. Of the three Iberia flights I took a month ago, all of them arrived late. They also lost my luggage and could seem to care less about it. I haven't got a single apology for losing it, let alone an attempt to actually recover my bags. Their customer service numbers are an endless maze which keeps you from talking to an actual person. If you do get someone the phone, they are rude and unhelpful. I will never fly Iberia again!",,Family Leisure,Business Class,Seville to London via Madrid,August 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,True,Seville,London,Madrid,Negative,-0.7823,  seville london via madrid iberia hand worst experience life three iberia flight take month ago arrive late lose luggage seem care less get single apology lose let alone attempt actually recover bag customer service number endless maze keep talk actual person get someone phone rude unhelpful never fly iberia
